Text,Author,Date
"@lemondefr @ValeriePetit_AN Pauvre contestation !
Un brouet de truismes en accointance avec Amazon .
L'antichristianisme et la haine du Sacré dans l'Eglise et à l'université ont rendus débiles les oppositions à l'oligarchie. 
La classe intellectuelle supérieure détruit les conditions de la pensée.",hervé thibaut,Mon Oct 21 16:58:06 +0000 2024
"@pmartin_UdeM Dire qu'à une époque,  vous auriez passé devant les comité de discipline pour avoir manqué à votre devoir de neutralité partisane en éducation. 

Je suis heureux d'avoir été à une université qui ne propage pas votre stupidité politique","si tu as voté pour la CAQ, tu es le problème",Mon Oct 21 16:56:10 +0000 2024
@PiluleRouge_CA @pmartin_UdeM Je ne savais pas que @UMontreal acceptais le plagia mais en voyant la qualité de leurs prof j'en suis pas surpris. Clairement une Université qui nivelle vers le bas.,SameFaitChier,Mon Oct 21 16:55:28 +0000 2024
c vraiment une université d'alcoolique,أَنس,Mon Oct 21 16:53:38 +0000 2024
L’Université d’Etat de Bakou élargit sa coopération https://t.co/cYiwlc37Ma https://t.co/Tt7AB0sqNq,AZERTAC French,Mon Oct 21 16:53:37 +0000 2024
"🇰🇷🚨Un envahisseur africain, sous visa étudiant en Corée du Sud, a fait une arrivée à l'université qu’on n’est pas prêts d’oublier : nu, à vélo, prêt à assister à sa conférence comme si de rien n'était.   

- Un choc visuel pour les Sud-Coréens, mais bon, chez lui c’est peut-être https://t.co/wiHuzicBRT",INVASION FRANCE INFO,Mon Oct 21 16:53:00 +0000 2024
"Dr François Loret, Directeur de la Recherche, de l’Innovation et de l’Entrepreneuriat à l’URDFS, a siégé dans le jury d’un hackathon et partagé ses réflexions sur l’intégration de l’IA dans l’éducation. Discussions passionnantes à la clé !",Université Rose Dieng France-Sénégal (Ex CFS),Mon Oct 21 16:49:34 +0000 2024
"Sous le thème « IA et futurs numériques de l’apprentissage dans l’enseignement supérieur », cet événement, organisé par l’UVCI en collaboration avec l’UN-CHK, a réuni universitaires, experts et professionnels pour discuter des impacts de l’IA sur l’éducation.",Université Rose Dieng France-Sénégal (Ex CFS),Mon Oct 21 16:49:33 +0000 2024
"✨ Retour sur le Colloque AfricaDigitalEdu 2024 !

Les 17 et 18 octobre derniers, l'Université Rose Dieng France-Sénégal (URDFS) a participé à un colloque riche en échanges sur l'avenir de l'enseignement supérieur à l'ère de l'intelligence artificielle. 🌍💡 https://t.co/yfKboYg5kc",Université Rose Dieng France-Sénégal (Ex CFS),Mon Oct 21 16:49:33 +0000 2024
"Mes remerciements les plus sincères et chaleureux aux étudiants congolais de l'université de Kinshasa pour leur soutien. ""Holocauste au Congo"" est votre livre, pour défendre les victimes de la RDCONGO et la souveraineté nationale de ce beau pays que certains cherchent à détruire. https://t.co/6gq2oW45wm",Charles Onana,Mon Oct 21 16:48:25 +0000 2024
les ptn de touristes qui arrivent tous à st denis université à cause de la navette de l’aéroport de beauvais je les haaaaais,morgane,Mon Oct 21 16:47:02 +0000 2024
@Yann_kun C'est que les lundis ? Parce qu'en vrai ça m'intéresse vu que je suis dans la même université,ⒼⓁⓄⒷⓊⓇⓊ,Mon Oct 21 16:46:19 +0000 2024
"@NadiaGeerts @MarianneleMag Pour une fois qu'une université belge n'accuse pas les juifs, on va pas se plaindre.",pat,Mon Oct 21 16:43:43 +0000 2024
"@pmartin_UdeM Me semble que se faire pogner à plagier à l'université, c'est très grave et tu as la note zéro?

Zéro comme dans Pierre Martin le copieur avec un immense TDS.",☠️Heavy Metaller ☠️🤘,Mon Oct 21 16:39:08 +0000 2024
"@Evemarie75019 @anatolium Je ne l'avais pas remarqué pour les services publics. Par contre j'ai bien vu les problèmes d'accès à l'eau potable, la pollution au chlordécone, l'état désastreux de l'hôpital et de l'université, les prix évidemment, le quartier pauvre entre l'université et Pointe-à-Pitre..",frank LeBourgeois,Mon Oct 21 16:34:56 +0000 2024
".#USA #Obama #Cartel

Les données GPS montrent que 5 891 appareils mobiles étaient présents lors du discours de Barack Obama à l'Université de l'Arizona.

Un agent de la police des frontières des États-Unis a demandé que ces données soient recoupées avec une superposition du",.Conspiracy Wash Officiel ™,Mon Oct 21 16:33:01 +0000 2024
@andrearthurciel Pierre Martin est tout sauf un chercheur. Bien qu'il le soit sur papier dans les faits c'est un être qui ne fait pas honneur à l'université. Il faut dire que l'université pour laquelle il travaille offre un programme universitaire de 2e cycle en marionnettiste contemporain...,Marcl,Mon Oct 21 16:32:00 +0000 2024
@Adriemonk À Lyon l’Université de l’OMS 🤨 »Ces pionniers ne seront pas des étudiants comme les autres : ils seront principalement issus des rangs du personnel de l’OMS »https://t.co/meM0sqPDn1,beauntel,Mon Oct 21 16:30:55 +0000 2024
"L’inclusion pédagogique : pistes de réflexion et stratégies pour soutenir l’apprentissage de toutes et tous.

📅 30 octobre 2024
🕛 12h à 13h (HNE)
👩‍🏫 Avec Maryse Sullivan et Jean-Pascal Beaudoin de l’Université d’Ottawa.

📌 Inscrivez-vous dès maintenant https://t.co/Jsd3q690i9 https://t.co/OnpXabRJna",REFAD,Mon Oct 21 16:30:00 +0000 2024
@pmartin_UdeM merci @PiluleRouge_CA  . Je vais citer mes sources comparativement à un professeur de l'Université de Montréal,CegepPasDeMath,Mon Oct 21 16:29:04 +0000 2024
"Je viens de me rendre compte que la fille battue par son mari, je la connais très bien, c'est une petite soeur très cool et polie.  On a partagé la même université. Ndeysaan. 
@mestohedj lii yéeme na de.",𝑻𝒂𝒍𝒍™𝑴𝑼 ✊🏿🇸🇳,Mon Oct 21 16:26:25 +0000 2024
😂😂😂😂 il me font rire eux au lycée ils hyper chaud arriver à l’université il y a plus personne,pachely,Mon Oct 21 16:25:11 +0000 2024
"❌ NON À LA PROPAGANDE IMMIGRATIONNISTE DE SOS MÉDITERRANÉE À L’UNIVERSITÉ CÔTE D’AZUR !

À la Faculté de Droit de #Nice06, les affiches exhibées par cette association complice des passeurs doivent immédiatement être retirées. https://t.co/JroLuzg2jw",Maël Crépin,Mon Oct 21 16:23:29 +0000 2024
@porcijoz C'est parfaitement possible Madame pour moi même etre partie de Yaoundé2 pour l'UD. Vous pouvez postuler pour une sélection en cycle doctorat dans une autre université. Mais les sélections sont suspendues par décision ministérielle depuis 2 ans déja.,Kamilah,Mon Oct 21 16:20:12 +0000 2024
Université d’été,19,Mon Oct 21 16:16:56 +0000 2024
"@FerusdeGeo University of South Africa
J'ai cherché des université de style brutaliste sur Google image parce que ça ressemblait à du brutalisme
j'ai fini par tomber sur un batiment en forme de triangle qui correspondait, j'ai vérifié sur maps",Ludo 🐍🚲,Mon Oct 21 16:15:58 +0000 2024
"[CONFERENCE]

« Masterclass de la programmation » sur le thème « L’initiation à JHIPSTER : un FullStack Plate-forme pour le développement d’applications » à suivre ce samedi 26 octobre 2024 sur ce lien : https://t.co/sf1eABnF2T. 

#kebetu #unchk_sn #MasterclassProgrammation https://t.co/9Y6gBv4MQl",Université numérique Cheikh Hamidou KANE (UN-CHK),Mon Oct 21 16:15:25 +0000 2024
"@Jerome_bg Voilà ce qui ressort du rectum de l'Université, il ne faut pas trop en demander.",Gerry Sade,Mon Oct 21 16:15:22 +0000 2024
"Visiting professor pour  une courte semaine à Poznan à l'université Adam Mickiewicz, grâce à  l'invitation de la Professeure Anna Musiala, pour un séminaire de droit  comparé franco-polonais sur les lanceurs d'alerte. https://t.co/1e6igHlAod",raphaeldalmasso,Mon Oct 21 16:13:24 +0000 2024
"Une énième démonstration de l'écart béant entre la communication à outrance de la Présidence de l’Université Lyon 3 et son bilan.

Lyon 3 n'a en attendant tjrs pas mis en place les 30 h de formations à la transition écologique en licence bientot obligatoires...

[#VeilleESR]",Naïl,Mon Oct 21 16:11:01 +0000 2024
"@OhLaMoole A quel moment tu admets que tu as tort ???
Je plains ta femme sérieux.
""""Ce texte, longtemps classé secret-­défense, a été remonté des profondeurs des Archives par le chercheur états-unien Joshua Shifrinson, professeur à l’université de Boston.""""",Bruja,Mon Oct 21 16:10:45 +0000 2024
"Le premier Forum des universités d’Asie centrale s’est tenu à l’Université du Nouvel-Ouzbékistan à Tachkent. Le nombre d'étudiants dépassant le million en Ouzbékistan, la qualité de l’enseignement et l’entrée sur le marché du travail posent question.

https://t.co/3UhVS2USEw",Novastan,Mon Oct 21 16:10:09 +0000 2024
"@OhLaMoole Allez stop la mauvaise foi.
""Ce texte, longtemps classé secret-­défense, a été remonté des profondeurs des Archives par le chercheur états-unien Joshua Shifrinson, professeur à l’université de Boston.""",Bruja,Mon Oct 21 16:10:03 +0000 2024
"Heu attend, senjoughara apparaît a la fin de la saison ? Trop bien ma senjoughara version université",saibai |cw: kaiji/monogatari| |cr: dgray man|,Mon Oct 21 16:08:53 +0000 2024
"🌳 Changer l'université, pas le climat  ! 🌳
Retrouvez la fiche de SUD éducation ""L'écologie, un enjeu pour l'Enseignement supérieur et la Recherche"" ⤵️
https://t.co/HFUgRVbLI7",SUD éducation,Mon Oct 21 16:08:43 +0000 2024
"@SarahUriel31 Donc ça passe quand on sort Jordan Peterson de l'université de Toronto et le gouvernement veut lui faire une réeducation, parce qu'il tient des propos centristes qui ne câdrent pas avec leur agenda d'extrème gauche, mais pas quand on fait l'inverse. Noté comme référence future.",John Koenig,Mon Oct 21 16:08:30 +0000 2024
"M. Lloyd Kuveya, Directeur Adjoint (Opérations) au @CHR_HumanRights, Université de Pretoria, modère actuellement le panel sur le Droit à l'Éducation dans l'ACHPR et les Droits de l'Homme de l'ONU. Rejoignez la discussion sur les mécanismes et actions prises! #ACHPR81OS https://t.co/y4DTWY6sBQ",African Commission on Human and Peoples' Rights,Mon Oct 21 16:07:39 +0000 2024
"@OhLaMoole ""Ce texte, longtemps classé secret-­défense, a été remonté des profondeurs des Archives par le chercheur états-unien Joshua Shifrinson, professeur à l’université de Boston. Il fait état du procès-verbal d’une réunion des directeurs politiques des ministères des Affaires ...",Bruja,Mon Oct 21 16:06:30 +0000 2024
"@pmartin_UdeM Chef d'accusation, aucune condamnation, car ils n'ont pas de preuves! Ce sont des histoires inventées pour l'empêcher de se presenter!! Et en passant, à l'universite de Laval ils ont bien engagé un pedophile, preuve à l'appuie!!",Mom,Mon Oct 21 16:06:14 +0000 2024
"mdrrrrr à l’ecole j’me suis fait un vrai frero des us, il est dans une université de niqué labas😹😹la difference de vie c’est trop il me montre sa life jss chokbar je bave comme un ane",kvaraa🦀,Mon Oct 21 16:05:47 +0000 2024
"🔴 %156 Hôpital Maisonneuve-Rosemont
🔴 %242 Hôpital général juif - Jewish General Hospital
🔴 %159 Centre hospitalier de l'Université de Montréal (CHUM)
🔴 %133 Hôpital Cité-de-la-Santé
🔴 %110 Hôpital de l'Enfant-Jésus",ERinfo,Mon Oct 21 16:05:03 +0000 2024
Université d’été arh,19,Mon Oct 21 16:04:29 +0000 2024
@FerusdeGeo Université d'Afrique du Sud à la sortie Est de Pretoria,Olivier Sourd 🧭,Mon Oct 21 16:01:50 +0000 2024
"@0hWell__ @pmartin_UdeM Un âne à l'université, on aura tout vu. https://t.co/1sBb7cBTEC",Juju,Mon Oct 21 16:00:34 +0000 2024
"#GéoFinding : On cherche une université située hors-France

NB : N’oubliez pas de justifier le mode opératoire qui vous a permis de trouver le lieu, c’est cela qui détermine la “Victory” https://t.co/c34rayUBfS",Férus de Géographie,Mon Oct 21 16:00:02 +0000 2024
"💬 ""Dans 10 à 15 ans, l'Algérie sera confrontée à une pénurie de jeunes.""
🎙 Innes Firad, secrétaire national chargé à l'université au RCD https://t.co/cbuxOv5j4J",Almagharibia TV قناة المغاربية,Mon Oct 21 16:00:00 +0000 2024
"Un doctorat conjoint en sciences infirmières dès 2025 à l’UQO: En partenariat avec trois autres établissements du réseau, l’Université du Québec en Outaouais (UQO) s’apprête à ajouter une corde à son arc alors que les besoins en santé explosent: un… https://t.co/W1jztDOaZ3",LeDroit,Mon Oct 21 15:59:36 +0000 2024
"@AixHumanitaire et @AixLegalClinic vous invitent à un nouveau #séminaire avec Mme. Delphine Leneutre, Mardi 15 octobre, à partir de 9h, à la Faculté de droit d’Aix-Marseille Université.

@LudoHennebel @HeleneTigroudja https://t.co/HfD7VcWe8b",Aix Humanitaire,Mon Oct 21 15:58:53 +0000 2024
"🎙 Découvrez le deuxième épisode de #1257 le podcast.

Pour ce nouvel épisode, Pascal Butterlin, professeur à l’université, a été reçu pour discuter de la redécouverte d’un taureau ailé androcéphale à Khorsabad en Irak.

🎧 Disponible sur toutes les plateformes.

👉 https://t.co/v9Z6g0ixzP",Université Paris 1 Panthéon-Sorbonne,Mon Oct 21 15:55:56 +0000 2024
"@Zupeur4 @ArpegeLA1931 En fait le passage par l'université pour ensuite demander la nationalité est bien + problématique que le droit du sol tant décrié par bon nbr de gens de droite...
Droit du sol qui ne me choque absolument pas vu les conditions requises...",Sich,Mon Oct 21 15:54:41 +0000 2024
"@mauraislive Étant donné que Pierre Martin est enseignant à l'université...
https://t.co/h9ZxoE4RPR",Le Raymond Blond,Mon Oct 21 15:53:02 +0000 2024
"À Lyon 2, les forces de l’ordre évacuent une mobilisation des étudiant•es privé•es de leur droit à poursuivre des études choisies. 

C’est le résultat de l'abandon d’une politique en faveur d’une université accessible à toutes et tous.

Ma question écrite à @patrickhetzel 👉 https://t.co/p7cZHsbr2Z",Anaïs Belouassa Cherifi,Mon Oct 21 15:52:01 +0000 2024
"[#VieEtudiante] - Mise à jour de l’arrêté relatif au statut des clubs d'étudiants au niveau des Espaces numériques ouverts à consulter sur ce lien https://t.co/QzKBDEt6iR.

Plus d’infos sur vie.etudiante@unchk.edu.sn ou se rapprocher des administrateurs des ENO.
#kebetu #unchk_sn https://t.co/fCyfb5m3nC",Université numérique Cheikh Hamidou KANE (UN-CHK),Mon Oct 21 15:51:36 +0000 2024
"🏅 Mauro Antezza, professeur des universités, Université de Montpellier / Lauréat au titre de la chaire fondamentale https://t.co/e6yR5oqpwD",Université de Montpellier,Mon Oct 21 15:50:22 +0000 2024
"🏅 Sofia Kossida, professeure des universités, université de Montpellier / Lauréate au titre de la chaire innovation https://t.co/BMOyppt99x",Université de Montpellier,Mon Oct 21 15:50:21 +0000 2024
"🏅 Grégory NINOT, professeur des universités, université de Montpellier / Lauréat au titre de la chaire médiation scientifique https://t.co/xBY3QE9oaK",Université de Montpellier,Mon Oct 21 15:50:20 +0000 2024
"🏅 Julie Mendret, maître de conférences, Université de Montpellier / Lauréate au titre de la chaire médiation scientifique https://t.co/nIce40rqks",Université de Montpellier,Mon Oct 21 15:50:19 +0000 2024
"Encore toutes nos félicitations aux lauréats de @umontpellier &amp; @enscmchimiemtp, de la 34e promotion @InstUnivFr, qui recevaient leur médaille dans le Grand Amphithéâtre de la Sorbonne. Leur nomination témoigne de l'excellence de la recherche de notre établissement. ©Xosé Bouzas https://t.co/mnlTcIHyz4",Université de Montpellier,Mon Oct 21 15:50:18 +0000 2024
"Vendredi dernier, @unimesfr a inauguré la Discovery Machine, dispositif mobile de #médiation scientifique dans le cadre du #projetGARDENER au Collège Ada Lovelace de #Nîmes✨
👉Cette inauguration a donné lieu à la présentation de ses différents ateliers.

#Risques #Vulnérabilités https://t.co/Oj80ukAOiz",Université de Nîmes,Mon Oct 21 15:49:40 +0000 2024
"Vraiment c'est quand vous voulez, hein @marinetondelier @faureolivier @Fabien_Roussel 

Il faut attendre qu'ils mettent une croix gammée sur leur logo et invitent Alain Soral à leur université d'été ou vous avez prévu de retrouver un peu de courage avant ?",SN,Mon Oct 21 15:49:32 +0000 2024
@quepasamecton Mon Master 1 en mathématique appliqué à l'université de Dauphine.,Chairubin,Mon Oct 21 15:48:56 +0000 2024
"@JKapitene @VandyKhen Pouvez-vous aussi nous citer 5 aéroports, 5 université que Fatshi a construit ?",Hervé Mukunzi,Mon Oct 21 15:48:50 +0000 2024
